date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:38:19	1874/1874	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c27-1365%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui-touch-punch/jquery.ui.touch-punch.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui-touch-punch/jquery.ui.touch-punch.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:19	1552/1552	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c49-111b%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-appear/jquery.appear.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-appear/jquery.appear.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:20	16032/16032	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c60-8eb9%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-multiselect/bootstrap-multiselect.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-multiselect/bootstrap-multiselect.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:20	5417/5417	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c88-24d1%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-easypiechart/jquery.easypiechart.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-easypiechart/jquery.easypiechart.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:20	53590/53590	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c75-1ecbb%22	https://colorlib.com/polygon/octopus/assets/vendor/flot/jquery.flot.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/flot/jquery.flot.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:20	8039/8039	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c8b-3c2f%22	https://colorlib.com/polygon/octopus/assets/vendor/flot-tooltip/jquery.flot.tooltip.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/flot-tooltip/jquery.flot.tooltip.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:20	12212/12212	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c70-6035%22	https://colorlib.com/polygon/octopus/assets/vendor/flot/jquery.flot.pie.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/flot/jquery.flot.pie.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:20	2505/2505	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c67-184f%22	https://colorlib.com/polygon/octopus/assets/vendor/flot/jquery.flot.categories.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/flot/jquery.flot.categories.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:21	2213/2213	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c69-d2d%22	https://colorlib.com/polygon/octopus/assets/vendor/flot/jquery.flot.resize.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/flot/jquery.flot.resize.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:21	63152/63152	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c2a-1ee24%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-sparkline/jquery.sparkline.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-sparkline/jquery.sparkline.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:21	90279/90279	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c8e-1655e%22	https://colorlib.com/polygon/octopus/assets/vendor/raphael/raphael.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/raphael/raphael.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:21	46604/46604	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c55-10963%22	https://colorlib.com/polygon/octopus/assets/vendor/morris/morris.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/morris/morris.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:22	17847/17847	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c85-45f4%22	https://colorlib.com/polygon/octopus/assets/vendor/gauge/gauge.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/gauge/gauge.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:22	90010/90010	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c29-385c7%22	https://colorlib.com/polygon/octopus/assets/vendor/snap-svg/snap.svg.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/snap-svg/snap.svg.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:22	5004/5004	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c42-1ec7%22	https://colorlib.com/polygon/octopus/assets/vendor/liquid-meter/liquid.meter.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/liquid-meter/liquid.meter.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:22	22283/22283	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48caf-7fa4%22	https://colorlib.com/polygon/octopus/assets/vendor/jqvmap/jquery.vmap.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jqvmap/jquery.vmap.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:22	2384/2384	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d4e-952%22	https://colorlib.com/polygon/octopus/assets/vendor/jqvmap/data/jquery.vmap.sampledata.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jqvmap/data/jquery.vmap.sampledata.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:23	60564/60564	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d49-ecba%22	https://colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/jquery.vmap.world.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/jquery.vmap.world.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:23	16002/16002	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48f47-3ea8%22	https://colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.africa.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.africa.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:23	29636/29636	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48f47-73ea%22	https://colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.asia.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.asia.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:23	3717/3717	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48f49-eab%22	https://colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.australia.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.australia.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:23	15653/15653	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48f49-3d4b%22	https://colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.europe.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.europe.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:24	16441/16441	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48f47-405f%22	https://colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.north-america.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.north-america.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:24	6063/6063	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48f48-17d5%22	https://colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.south-america.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jqvmap/maps/continents/jquery.vmap.south-america.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:24	63176/63176	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48bf7-1563f%22	https://colorlib.com/polygon/octopus/assets/javascripts/theme.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/theme.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:24	0/0	---M--	200	added ('OK')	application/javascript	etag:%225bc48bf6-29%22	https://colorlib.com/polygon/octopus/assets/javascripts/theme.custom.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/theme.custom.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:25	8018/8018	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48bf8-2bb4%22	https://colorlib.com/polygon/octopus/assets/javascripts/theme.init.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/theme.init.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:25	4274/4274	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1d-192a%22	https://colorlib.com/polygon/octopus/assets/javascripts/dashboard/examples.dashboard.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/dashboard/examples.dashboard.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:25	12310/12310	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e5651b3-3016%22	https://ajax.cloudflare.com/cdn-cgi/scripts/7089c43e/cloudflare-static/rocket-loader.min.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/ajax.cloudflare.com/cdn-cgi/scripts/7089c43e/cloudflare-static/rocket-loader.min.js	(from https://colorlib.com/polygon/octopus/index.html)
13:38:26	20335/20335	---M--	200	added ('OK')	application/octet-stream	etag:%225bc48cdb-4f6f%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.eot	(from https://colorlib.com/polygon/octopus/assets/vendor/bootstrap/css/bootstrap.css)
13:38:27	20335/20335	---M--	200	added ('OK')	application/octet-stream	etag:%225bc48cdb-4f6f%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from https://colorlib.com/polygon/octopus/assets/vendor/bootstrap/css/bootstrap.css)
13:38:27	23320/23320	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bc48cdb-5b18%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.woff	(from https://colorlib.com/polygon/octopus/assets/vendor/bootstrap/css/bootstrap.css)
13:38:27	41280/41280	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225bc48cdb-a140%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from https://colorlib.com/polygon/octopus/assets/vendor/bootstrap/css/bootstrap.css)
13:38:28	63154/63154	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225bc48cdb-f6b2%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.svg	(from https://colorlib.com/polygon/octopus/assets/vendor/bootstrap/css/bootstrap.css)
13:38:28	72449/72449	---M--	200	added ('OK')	application/octet-stream	etag:%225bc48d38-11b01%22	https://colorlib.com/polygon/octopus/assets/vendor/font-awesome/fonts/fontawesome-webfont.eot?v=4.1.0	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/font-awesome/fonts/fontawesome-webfont862f.eot	(from https://colorlib.com/polygon/octopus/assets/vendor/font-awesome/css/font-awesome.css)
13:38:29	72449/72449	---M--	200	added ('OK')	application/octet-stream	etag:%225bc48d38-11b01%22	https://colorlib.com/polygon/octopus/assets/vendor/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://colorlib.com/polygon/octopus/assets/vendor/font-awesome/css/font-awesome.css)
13:38:29	83760/83760	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bc48d38-14730%22	https://colorlib.com/polygon/octopus/assets/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.1.0	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/font-awesome/fonts/fontawesome-webfont862f.woff	(from https://colorlib.com/polygon/octopus/assets/vendor/font-awesome/css/font-awesome.css)
13:38:30	141564/141564	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225bc48d38-228fc%22	https://colorlib.com/polygon/octopus/assets/vendor/font-awesome/fonts/fontawesome-webfont.ttf?v=4.1.0	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/font-awesome/fonts/fontawesome-webfont862f.ttf	(from https://colorlib.com/polygon/octopus/assets/vendor/font-awesome/css/font-awesome.css)
13:38:30	253990/253990	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225bc48d37-3e026%22	https://colorlib.com/polygon/octopus/assets/vendor/font-awesome/fonts/fontawesome-webfont.svg?v=4.1.0	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/font-awesome/fonts/fontawesome-webfont862f.svg	(from https://colorlib.com/polygon/octopus/assets/vendor/font-awesome/css/font-awesome.css)
13:38:30	278/278	---M--	200	added ('OK')	image/png	etag:%225bc49095-116%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:31	5815/5815	---M--	200	added ('OK')	image/png	etag:%225bc49095-16b7%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_gloss-wave_35_f6a828_500x100.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_gloss-wave_35_f6a828_500x100.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:31	262/262	---M--	200	added ('OK')	image/png	etag:%225bc49094-106%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_glass_100_f6f6f6_1x400.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_glass_100_f6f6f6_1x400.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:32	348/348	---M--	200	added ('OK')	image/png	etag:%225bc49097-15c%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_glass_100_fdf5ce_1x400.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_glass_100_fdf5ce_1x400.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:32	207/207	---M--	200	added ('OK')	image/png	etag:%225bc49095-cf%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_glass_65_ffffff_1x400.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_glass_65_ffffff_1x400.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:32	328/328	---M--	200	added ('OK')	image/png	etag:%225bc49095-148%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_highlight-soft_75_ffe45c_1x100.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_highlight-soft_75_ffe45c_1x100.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:33	418/418	---M--	200	added ('OK')	image/png	etag:%225bc49094-1a2%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:33	6922/6922	---M--	200	added ('OK')	image/png	etag:%225bc49097-1b0a%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-icons_222222_256x240.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-icons_222222_256x240.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:34	6299/6299	---M--	200	added ('OK')	image/png	etag:%225bc49097-189b%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-icons_ffffff_256x240.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-icons_ffffff_256x240.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:34	4549/4549	---M--	200	added ('OK')	image/png	etag:%225bc49094-11c5%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-icons_ef8c08_256x240.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-icons_ef8c08_256x240.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:35	4549/4549	---M--	200	added ('OK')	image/png	etag:%225bc49096-11c5%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-icons_228ef1_256x240.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-icons_228ef1_256x240.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:35	4549/4549	---M--	200	added ('OK')	image/png	etag:%225bc49097-11c5%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-icons_ffd27a_256x240.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-icons_ffd27a_256x240.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:36	312/312	---M--	200	added ('OK')	image/png	etag:%225bc49096-138%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:36	205/205	---M--	200	added ('OK')	image/png	etag:%225bc49098-cd%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_flat_10_000000_40x100.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/images/ui-bg_flat_10_000000_40x100.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-ui/css/ui-lightness/jquery-ui-1.10.4.custom.css)
13:38:36	20623/20623	---M--	200	added ('OK')	image/png	etag:%225bc48c09-508f%22	https://colorlib.com/polygon/octopus/assets/images/patterns/denim.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/patterns/denim.png	(from https://colorlib.com/polygon/octopus/assets/stylesheets/theme.css)
13:38:36	14245/14245	---M--	200	added ('OK')	image/png	etag:%225bc48bf1-52d3%22	https://colorlib.com/polygon/octopus/assets/images/arrows.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/arrows.png	(from https://colorlib.com/polygon/octopus/assets/stylesheets/theme.css)
13:38:37	814/814	---M--	200	added ('OK')	image/png	etag:%225bc48bef-32e%22	https://colorlib.com/polygon/octopus/assets/images/jstree.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/jstree.png	(from https://colorlib.com/polygon/octopus/assets/stylesheets/theme.css)
13:38:38	664/664	---M--	200	added ('OK')	image/png	etag:%225bc48bf3-298%22	https://colorlib.com/polygon/octopus/assets/images/jstree-dark.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/jstree-dark.png	(from https://colorlib.com/polygon/octopus/assets/stylesheets/theme.css)
13:38:38	23661/23661	---M--	200	added ('OK')	image/png	etag:%225bc48c04-6020%22	https://colorlib.com/polygon/octopus/assets/images/patterns/noisy_net.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/patterns/noisy_net.png	(from https://colorlib.com/polygon/octopus/assets/stylesheets/theme.css)
13:38:38	308/308	---M--	200	added ('OK')	image/jpeg	etag:%225bc48bf1-140%22	https://colorlib.com/polygon/octopus/assets/images/post-thumb-1.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/post-thumb-1.jpg	(from https://colorlib.com/polygon/octopus/pages-user-profile.html)
13:38:38	308/308	---M--	200	added ('OK')	image/jpeg	etag:%225bc48bf1-140%22	https://colorlib.com/polygon/octopus/assets/images/post-thumb-2.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/post-thumb-2.jpg	(from https://colorlib.com/polygon/octopus/pages-user-profile.html)
13:38:39	308/308	---M--	200	added ('OK')	image/jpeg	etag:%225bc48bf0-140%22	https://colorlib.com/polygon/octopus/assets/images/post-thumb-3.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/post-thumb-3.jpg	(from https://colorlib.com/polygon/octopus/pages-user-profile.html)
13:38:39	4193/4193	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c7c-2156%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-autosize/jquery.autosize.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-autosize/jquery.autosize.js	(from https://colorlib.com/polygon/octopus/pages-user-profile.html)
13:38:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Mar%202020%2012:38:38%20GMT	http://www.ten28.com/fref.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/www.ten28.com/fref.8e.delayed	(from https://colorlib.com/polygon/octopus/pages-signin.html)
13:38:39	8480/8480	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c3f-2150%22	https://colorlib.com/polygon/octopus/assets/vendor/summernote/summernote.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/summernote/summernote.css	(from https://colorlib.com/polygon/octopus/mailbox-folder.html)
13:38:40	123739/123739	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c3f-2532b%22	https://colorlib.com/polygon/octopus/assets/vendor/summernote/summernote-bs3.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/summernote/summernote-bs3.css	(from https://colorlib.com/polygon/octopus/mailbox-folder.html)
13:38:41	23615/23615	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2015:11:55%20GMT	https://colorlib.com/polygon/octopus/mailbox-compose.html	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/mailbox-compose.html	(from https://colorlib.com/polygon/octopus/mailbox-folder.html)
13:38:41	27681/27681	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2015:11:55%20GMT	https://colorlib.com/polygon/octopus/mailbox-email.html	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/mailbox-email.html	(from https://colorlib.com/polygon/octopus/mailbox-folder.html)
13:38:41	66977/66977	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c3f-1ce19%22	https://colorlib.com/polygon/octopus/assets/vendor/summernote/summernote.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/summernote/summernote.js	(from https://colorlib.com/polygon/octopus/mailbox-folder.html)
